frame,channel_id,x,y,area,length,mean_intensity,is_dividing
611,22,1890,945,52.0,14,50.0,True
611,7,749,636,213.0,29,78.03238866396761,True
611,14,1280,643,92.5,15,62.5,True
612,6,638,1058,52.0,12,75.6029411764706,True
612,15,1345,1027,308.0,29,112.18475073313783,True
612,22,1889,1000,84.5,16,64.64761904761906,True
612,5,600,638,153.0,25,68.75274725274726,True
613,7,749,636,246.5,32,80.33568904593639,True
613,22,1891,999,50.5,10,57.292307692307695,True
613,15,1345,1027,306.5,29,109.99411764705883,True
613,10,977,687,144.5,24,64.9364161849711,True
613,14,1280,642,98.0,16,65.61864406779661,True
613,16,1434,639,136.0,30,53.11176470588235,True
614,7,749,635,234.5,32,76.0,True
614,22,1890,1002,66.0,13,60.265060240963855,True
614,15,1344,1026,313.5,29,116.31609195402298,True
614,10,978,689,144.0,23,68.01754385964912,True
614,14,1279,641,117.5,16,69.42753623188406,True
614,0,214,643,265.0,28,138.65771812080536,True
614,19,1663,633,82.0,20,53.43396226415094,True
615,22,1888,841,54.0,12,48.957142857142856,True
615,15,1345,1026,291.0,29,99.79076923076923,True
615,14,1280,639,102.5,16,62.75609756097562,True
615,0,215,642,253.0,28,133.78671328671328,True
615,1,292,720,185.5,26,73.82407407407408,True
615,19,1662,678,51.0,12,49.417910447761194,True
616,8,818,1060,97.0,20,83.52892561983471,True
616,7,749,636,236.5,33,76.47080291970802,True
616,14,1279,640,116.5,17,65.78260869565217,True
616,2,368,633,413.5,47,107.49570815450643,True
616,0,214,644,268.5,27,130.34551495016612,True
616,19,1663,638,74.0,18,52.96875,True
617,21,1811,638,365.5,51,79.6270783847981,True
617,5,599,636,219.0,34,69.68093385214007,True
617,22,1888,852,65.5,12,60.36585365853659,True
617,14,1279,639,101.5,16,70.66393442622952,True
617,1,293,769,180.5,27,74.71698113207547,True
618,15,1344,1026,315.0,29,111.65616045845272,True
618,22,1887,856,100.0,17,65.0909090909091,True
618,0,213,642,294.0,30,145.05454545454546,True
618,1,292,770,190.0,28,73.67567567567568,True
618,19,1663,635,56.0,15,54.25333333333334,True
619,22,1887,862,88.5,14,58.28971962616822,True
619,3,443,639,194.0,37,53.68936170212766,True
619,1,292,768,181.5,27,62.34272300469484,True
619,19,1661,632,98.5,20,48.78861788617887,True
620,5,599,632,214.0,34,63.75,True
620,22,1888,827,52.0,11,49.91044776119403,True
620,14,1279,638,111.0,19,56.007462686567166,True
620,19,1661,632,70.0,15,51.651685393258425,True
621,5,598,635,235.5,34,68.13138686131387,True
621,22,1887,690,68.0,12,53.07142857142857,True
621,2,367,632,416.5,47,109.48827292110875,True
621,1,292,770,192.5,29,69.86283185840708,True
621,19,1661,634,86.0,18,52.02777777777777,True
622,22,1887,964,149.0,25,71.08426966292134,True
622,4,529,1030,284.5,38,94.57798165137615,True
622,5,598,637,227.0,34,72.51127819548871,True
622,14,1280,640,89.5,19,62.557522123893804,True
622,0,213,646,243.0,26,151.87591240875912,True
622,1,292,771,182.5,30,73.97235023041475,True
622,16,1433,639,141.0,32,58.570621468926554,True
623,22,1888,842,56.0,12,54.52777777777777,True
623,4,526,1031,309.5,41,96.7830985915493,True
623,5,598,637,223.5,36,70.08333333333333,True
623,14,1279,643,123.5,21,65.4496644295302,True
623,10,976,687,203.0,33,61.266666666666666,True
623,0,213,646,268.0,28,146.5747508305648,True
623,19,1662,640,68.0,16,52.23863636363637,True
624,4,522,1031,350.0,44,94.82957393483709,True
624,15,1342,1027,310.5,30,104.84927536231883,True
624,5,597,637,249.0,37,70.90721649484536,True
624,22,1886,660,58.0,12,49.95945945945946,True
624,14,1278,640,139.0,24,63.125748502994014,True
624,10,975,686,229.5,35,63.628252788104085,True
624,19,1661,638,64.0,16,48.488095238095234,True
625,15,1343,1027,306.0,29,108.37352941176471,True
625,22,1887,848,91.0,17,62.89285714285714,True
625,14,1279,640,117.0,22,63.82517482517483,True
625,19,1661,634,51.0,12,53.940298507462686,True
626,15,1343,1026,305.5,29,113.63823529411765,True
626,22,1887,692,52.5,11,54.161764705882355,True
626,5,597,637,231.0,35,72.30627306273063,True
626,14,1279,641,138.0,24,65.26946107784431,True
626,16,1433,644,81.0,19,52.02884615384615,True
627,15,1342,1025,315.5,30,110.93428571428572,True
627,3,444,641,137.5,19,72.9320987654321,True
627,22,1888,904,97.5,18,58.55833333333333,True
627,14,1279,638,112.0,20,66.09558823529412,True
627,0,213,644,257.0,27,150.8310344827586,True
627,16,1433,646,62.0,14,53.6,True
628,15,1342,1021,324.0,30,121.94707520891365,True
628,22,1888,855,97.5,17,67.47058823529412,True
628,7,747,632,116.0,17,78.71739130434783,True
628,16,1433,641,114.0,26,57.83333333333333,True
629,15,1342,1020,313.5,30,113.77011494252874,True
629,22,1887,858,98.0,17,61.57142857142857,True
629,14,1278,633,152.0,27,65.66666666666667,True
629,10,974,680,242.5,33,76.53571428571428,True
629,7,747,630,105.0,16,74.35714285714285,True
629,19,1660,675,55.0,13,56.65277777777777,True
630,15,1343,1019,325.0,29,114.11666666666667,True
630,22,1888,863,67.5,13,59.17647058823529,True
630,14,1279,633,78.5,15,62.23469387755102,True
630,16,1433,645,52.0,14,51.05714285714286,True
631,15,1342,1020,321.0,30,131.24719101123594,True
631,22,1887,868,96.0,17,66.94017094017094,True
631,7,747,630,116.0,17,73.81751824817518,True
631,14,1279,634,136.0,28,62.38095238095238,True
631,19,1660,692,50.0,12,55.31818181818182,True
632,15,1342,1020,309.5,29,125.15988372093022,True
632,3,443,640,140.0,21,85.77575757575758,True
632,14,1279,632,161.0,32,66.4517766497462,True
632,1,291,766,126.0,22,71.88157894736841,True
633,15,1342,1021,319.5,30,123.69774011299435,True
633,7,747,631,105.5,16,76.07936507936508,True
633,10,975,683,246.5,32,85.12720848056537,True
633,1,290,767,119.5,19,72.08391608391608,True
634,15,1342,1021,332.5,30,129.3423913043478,True
634,7,746,631,124.5,17,72.46575342465754,True
634,14,1279,633,83.5,15,64.94174757281553,True
634,1,291,768,100.5,19,64.79838709677419,True
634,16,1433,636,93.0,24,55.586776859504134,True
635,3,443,641,143.5,21,82.39644970414201,True
635,15,1343,1023,297.0,29,118.74622356495469,True
635,22,1888,893,76.0,16,65.76041666666666,True
635,0,213,640,256.0,28,145.71626297577856,True
635,1,291,769,119.0,22,75.93793103448276,True
635,13,1205,697,74.0,17,65.53684210526316,True
636,15,1342,1024,305.5,30,130.11470588235295,True
636,22,1887,662,62.0,13,64.49367088607595,True
636,1,291,771,129.5,22,80.37820512820512,True
636,13,1202,644,92.0,22,65.35593220338983,True
636,16,1432,678,65.0,15,65.11904761904762,True
637,15,1342,1024,305.5,30,119.05588235294117,True
637,22,1886,662,67.0,13,64.67857142857143,True
637,0,212,641,257.5,28,131.6551724137931,True
637,1,290,772,138.0,23,71.5939393939394,True
637,16,1431,676,132.0,27,57.74846625766871,True
638,3,444,639,156.5,25,76.68279569892474,True
638,15,1342,1024,315.5,29,125.95428571428572,True
638,22,1884,662,117.0,19,71.61428571428571,True
638,1,290,773,145.0,24,73.52601156069363,True
638,13,1203,683,161.5,34,62.59,True
639,3,443,639,156.0,25,73.02162162162162,True
639,15,1342,1024,307.5,29,122.2719298245614,True
639,22,1885,665,86.0,15,65.93333333333334,True
639,7,746,635,140.0,21,76.70481927710844,True
639,13,1204,696,85.0,20,58.403669724770644,True
640,3,443,637,170.0,26,72.95,True
640,5,592,638,314.5,50,71.94579945799458,True
640,15,1342,1024,292.0,28,114.77300613496932,True
640,22,1885,665,98.0,18,61.574999999999996,True
640,7,746,634,159.5,23,73.9090909090909,True
640,13,1204,695,76.0,18,55.92857142857142,True
641,3,444,636,178.5,26,72.38571428571429,True
641,5,595,638,161.5,25,72.43979057591623,True
641,22,1885,667,64.5,11,62.587500000000006,True
641,7,746,634,171.5,25,77.81094527363184,True
641,13,1203,700,77.0,18,55.86868686868687,True
642,3,445,635,165.5,26,78.87755102040816,True
642,5,594,637,163.5,24,77.05729166666666,True
642,22,1885,667,81.5,14,69.10000000000001,True
642,7,746,634,185.5,27,79.99539170506912,True
642,16,1431,676,139.0,29,60.854651162790695,True
643,3,445,635,157.5,26,73.87234042553192,True
643,15,1341,1024,310.0,30,120.38840579710146,True
643,14,1278,635,98.0,18,66.06611570247934,True
643,0,212,642,241.0,26,138.05494505494505,True
643,7,745,634,187.5,26,73.55963302752293,True
643,16,1432,641,119.0,28,55.41721854304636,True
644,15,1341,1024,287.5,29,120.67912772585669,True
644,22,1885,667,82.0,16,72.96078431372548,True
644,0,211,640,247.0,27,147.42293906810036,True
644,5,594,639,158.0,26,81.1436170212766,True
644,13,1202,688,101.0,25,60.23076923076923,True
644,16,1432,643,56.0,15,57.160000000000004,True
645,15,1341,1023,304.5,29,127.73451327433628,True
645,22,1884,667,105.5,16,78.81746031746032,True
645,7,745,633,169.0,27,73.53731343283582,True
645,14,1278,631,98.5,18,68.14049586776859,True
645,0,211,640,233.5,25,138.3939393939394,True
646,15,1341,1024,300.5,29,128.3582089552239,True
646,22,1884,668,117.0,19,76.09285714285714,True
646,7,746,634,170.5,28,73.75862068965517,True
646,14,1278,633,104.0,21,66.24031007751938,True
646,13,1201,646,122.0,25,65.51655629139073,True
647,3,444,636,179.0,28,72.8957345971564,True
647,9,848,1030,950.5,104,124.01133144475921,True
647,15,1341,1024,297.5,30,109.30722891566266,True
647,22,1885,669,102.5,18,66.04,True
647,7,748,635,181.5,27,73.37383177570094,True
647,14,1278,634,104.5,21,59.87692307692308,True
647,1,290,780,137.0,24,70.35151515151514,True
647,13,1202,685,132.0,28,57.86585365853659,True
647,16,1431,674,81.0,19,56.15384615384616,True
648,15,1342,1024,304.5,29,123.90265486725663,True
648,22,1885,669,89.0,16,69.39449541284404,True
648,7,747,633,210.0,29,80.95901639344262,True
648,14,1278,631,141.0,26,65.00584795321637,True
648,13,1201,653,54.0,12,59.44285714285714,True
649,9,849,1027,936.0,102,127.23873441994246,True
649,15,1342,1021,282.0,29,118.66772151898734,True
649,22,1885,667,84.0,14,68.38235294117646,True
649,7,747,631,181.0,28,69.54205607476635,True
649,14,1278,631,109.5,19,67.84962406015038,True
649,1,290,779,141.5,23,78.55621301775147,True
649,16,1431,675,61.0,14,58.08860759493671,True
650,5,595,637,168.0,29,71.00995024875621,True
650,15,1343,1021,292.0,28,122.36503067484662,True
650,22,1885,669,87.5,15,72.39252336448598,True
650,7,747,632,203.5,30,82.71008403361344,True
650,14,1279,630,127.0,24,69.96774193548387,True
650,1,290,776,185.5,29,79.73972602739725,True
650,16,1433,646,52.0,14,56.91428571428571,True
651,9,849,1028,899.5,101,108.22189054726367,True
651,15,1341,1022,307.0,30,118.08797653958945,True
651,0,212,639,238.0,28,128.2037037037037,True
651,14,1278,632,142.0,24,64.15882352941176,True
651,21,1809,638,282.0,43,70.59574468085107,True
651,3,441,635,181.0,29,66.91588785046729,True
652,9,849,1030,882.5,99,111.6372847011145,True
652,15,1342,1024,297.0,29,123.61933534743203,True
652,22,1885,675,96.5,19,66.86666666666666,True
652,7,747,634,205.0,32,75.67634854771784,True
652,14,1278,634,128.5,24,67.32484076433121,True
652,1,290,784,156.5,26,84.80213903743315,True
652,3,443,636,94.0,15,73.929203539823,True
653,9,849,1030,888.0,99,111.37903225806451,True
653,15,1342,1025,275.5,28,109.87702265372168,True
653,22,1885,677,56.5,11,66.48611111111111,True
653,7,746,634,99.0,15,70.13559322033899,True
653,14,1278,634,72.0,13,66.3820224719101,True
653,1,289,785,168.0,27,76.24120603015075,True
653,3,443,637,76.5,13,67.73404255319149,True
654,5,595,639,182.5,33,55.29090909090909,True
654,22,1885,635,55.5,10,53.457142857142856,True
654,14,1278,634,80.0,15,53.929292929292934,True
654,3,442,636,83.5,13,58.53465346534654,True
654,13,1201,647,52.0,14,53.5,True
655,15,1341,1024,283.5,28,94.4056603773585,True
655,22,1885,634,67.0,13,56.535714285714285,True
655,20,1733,833,448.0,62,74.03112840466926,True
655,0,211,641,230.5,25,121.9655172413793,True
655,1,288,786,180.0,28,70.04716981132076,True
655,7,745,635,223.0,34,61.35632183908046,True
655,3,442,635,92.5,14,64.37837837837837,True
655,16,1430,677,53.0,12,49.55072463768116,True
656,2,365,632,357.5,46,90.75,True
656,15,1340,1023,296.0,29,102.5,True
656,14,1278,634,63.5,13,56.49382716049382,True
656,3,442,635,99.5,14,69.2542372881356,True
656,10,973,683,347.0,54,64.93827160493827,True
656,0,210,639,248.5,27,121.08540925266904,True
657,15,1341,1020,286.5,28,107.140625,True
657,7,745,631,227.5,35,67.7752808988764,True
657,22,1884,632,56.5,10,63.19718309859155,True
657,3,441,631,104.0,15,70.98373983739837,True
657,0,210,636,246.5,27,126.39568345323741,True
657,2,364,629,364.0,46,98.08454106280193,True
658,15,1340,1017,318.5,30,126.44192634560908,True
658,22,1884,630,138.5,22,66.24698795180723,True
658,0,210,634,250.5,27,125.32508833922262,True
658,3,440,627,97.5,15,71.47863247863249,True
659,15,1340,1016,315.5,30,127.48571428571428,True
659,3,441,627,88.5,14,73.62037037037037,True
659,13,1204,683,53.0,13,56.05714285714286,True
660,15,1340,1016,330.0,30,130.90437158469945,True
660,14,1277,626,99.5,17,63.611570247933884,True
660,3,440,627,104.0,15,66.85483870967742,True
660,16,1430,639,87.0,22,52.663716814159294,True
660,2,364,625,397.5,47,107.61024498886414,True
661,15,1340,1017,317.5,29,121.13352272727273,True
661,14,1277,627,93.0,15,64.83185840707965,True
661,3,441,628,91.5,15,65.6036036036036,True
661,2,364,625,388.5,48,95.3514739229025,True
662,15,1340,1018,312.0,29,116.0028818443804,True
662,5,593,634,91.0,19,51.3859649122807,True
662,14,1276,628,118.0,18,61.31205673758865,True
662,0,210,634,248.0,27,115.98932384341636,True
662,3,440,629,90.5,14,63.03669724770643,True
662,16,1429,675,94.0,21,49.344537815126046,True
663,15,1340,1018,315.5,29,115.32285714285715,True
663,0,210,635,241.5,26,118.3040293040293,True
663,3,440,628,109.0,16,66.30232558139535,True
664,15,1340,1018,307.0,29,123.40058479532163,True
664,0,210,635,250.5,27,133.773851590106,True
664,3,439,629,131.5,17,79.43790849673204,True
664,5,593,633,63.5,13,59.382716049382715,True
664,2,364,627,404.0,47,110.31798245614034,True
665,15,1340,1019,312.5,29,115.37175792507203,True
665,3,440,630,121.5,17,68.1118881118881,True
665,13,1203,645,119.0,26,49.61744966442953,True
665,16,1430,645,55.0,13,46.72222222222222,True
666,15,1340,1020,305.5,29,104.4735294117647,True
666,5,593,633,92.0,18,54.05263157894736,True
666,14,1276,630,104.5,18,55.125984251968504,True
666,1,288,855,203.0,34,61.211618257261414,True
666,3,440,631,122.0,18,60.9448275862069,True
667,15,1339,1020,320.5,30,107.10140845070423,True
667,14,1276,631,130.5,19,58.714285714285715,True
667,3,439,631,130.5,18,65.12418300653594,True
667,13,1204,649,75.0,18,49.91752577319588,True
668,5,592,638,53.0,12,56.2463768115942,True
668,14,1276,631,132.5,18,67.51612903225806,True
668,3,439,632,121.5,17,78.20979020979021,True
669,15,1340,1021,315.0,29,119.06571428571428,True
669,14,1277,632,112.0,18,65.8,True
669,22,1882,637,246.0,31,88.44326241134752,True
669,3,440,631,126.5,19,71.86666666666667,True
669,19,1657,675,58.0,13,53.30666666666667,True
670,15,1339,1021,316.5,30,92.55555555555556,True
670,7,743,632,330.0,44,62.116402116402114,True
670,22,1881,638,261.5,31,74.08724832214764,True
670,14,1277,633,94.5,17,50.724137931034484,True
671,10,973,682,202.5,32,54.44351464435146,True
671,15,1340,1021,316.5,29,100.33903133903135,True
671,7,743,634,114.5,19,51.82608695652174,True
671,22,1881,637,278.5,33,78.95886075949367,True
671,14,1276,633,115.5,18,54.79856115107914,True
671,16,1430,645,71.5,17,41.56989247311828,True
672,9,847,1027,985.0,100,119.80091743119267,True
672,15,1339,1021,328.5,30,146.8791208791209,True
672,14,1277,632,134.5,20,78.44025157232704,True
672,0,209,636,250.5,27,143.7243816254417,True
673,9,847,1027,1020.0,100,131.05155555555555,True
673,15,1339,1021,323.0,30,142.55988857938718,True
673,0,209,635,256.5,28,151.38754325259515,True
673,3,439,630,157.5,21,101.32786885245902,True
674,15,1339,1020,309.5,29,133.32558139534885,True
674,14,1276,630,143.0,23,74.17647058823529,True
674,3,439,630,147.0,20,88.54069767441861,True
675,15,1339,1019,322.0,30,148.19832402234638,True
675,14,1276,630,150.0,22,77.05649717514125,True
675,0,209,634,256.5,27,141.1038062283737,True
675,3,439,629,151.0,20,91.49714285714286,True
675,2,363,627,425.0,48,118.28033472803347,True
676,15,1339,1019,338.0,30,143.82620320855614,True
676,14,1276,630,162.0,25,67.89005235602095,True
676,3,439,630,158.5,20,87.57377049180327,True
677,15,1339,1020,330.5,30,137.38524590163934,True
677,22,1882,635,143.5,18,85.7289156626506,True
677,5,591,633,145.0,25,65.80459770114942,True
677,2,363,630,412.0,46,112.03232758620689,True
678,15,1340,1019,326.5,30,137.25690607734805,True
678,22,1881,634,296.5,38,96.07058823529411,True
678,3,439,629,174.5,21,102.805,True
678,16,1430,639,92.0,24,53.8,True
679,15,1339,1017,326.5,31,140.46408839779005,True
679,14,1278,627,178.0,29,67.25118483412322,True
679,3,439,626,181.5,22,94.72115384615385,True
680,15,1339,1017,334.0,31,146.60270270270271,True
680,10,974,673,129.5,21,70.49677419354839,True
680,14,1277,629,192.5,29,74.5575221238938,True
680,3,439,627,170.0,20,96.25128205128205,True
680,16,1429,639,118.0,30,53.13815789473684,True
681,15,1340,1019,318.0,30,136.59490084985836,True
681,14,1277,628,212.0,32,69.23387096774194,True
681,22,1882,633,145.0,21,90.54385964912281,True
681,2,363,627,426.5,47,107.38830897703548,True
682,20,1712,1145,107.5,19,55.156716417910445,True
682,15,1340,1020,343.0,30,130.6437994722955,True
682,16,1430,645,107.0,23,52.54477611940298,True
683,15,1340,1022,310.5,30,122.55202312138728,True
683,21,1807,647,492.5,72,72.1775043936731,True
683,19,1659,674,53.0,13,54.22857142857143,True
683,2,364,631,405.5,47,112.95842450765863,True
684,15,1340,1022,322.0,30,124.28571428571429,True
684,0,210,634,264.5,28,141.05387205387206,True
684,16,1431,648,59.0,15,51.205128205128204,True
685,15,1340,1022,328.5,30,128.36813186813188,True
685,7,744,634,225.5,29,80.57307692307693,True
685,3,439,633,182.5,21,98.21634615384616,True
685,0,210,635,267.5,27,143.99333333333334,True
685,16,1430,638,144.0,31,53.770949720670394,True
685,19,1660,634,51.0,12,53.6865671641791,True
685,2,364,631,427.5,48,110.59375,True
686,15,1340,1022,324.5,30,142.80222841225626,True
686,7,744,635,218.5,30,81.25296442687747,True
686,22,1882,655,212.0,28,93.23673469387757,True
686,21,1807,647,510.0,75,78.63050847457627,True
686,19,1658,691,52.0,12,55.3235294117647,True
687,15,1340,1020,327.5,30,144.20936639118457,True
687,7,744,635,239.0,30,87.56204379562044,True
687,21,1807,667,554.0,77,84.20787401574803,True
687,13,1201,641,262.0,53,64.75862068965517,True
687,16,1429,674,144.0,28,63.221590909090914,True
688,15,1340,1018,320.5,30,139.81971830985916,True
688,14,1276,631,242.5,42,64.90657439446368,True
688,22,1881,652,232.5,29,102.92481203007519,True
688,16,1429,639,129.0,27,57.900000000000006,True
689,7,744,633,254.0,32,83.01030927835052,True
689,14,1276,630,110.0,18,63.71969696969697,True
689,3,439,627,165.0,20,96.20526315789473,True
689,16,1430,640,81.0,18,52.78640776699029,True
689,2,364,625,416.0,47,113.73076923076924,True
690,15,1340,1015,318.5,30,145.27966101694915,True
690,0,210,628,249.0,27,152.2170818505338,True
690,19,1660,630,111.5,26,57.725352112676056,True
691,15,1340,1015,333.5,30,145.2357723577236,True
691,14,1276,635,112.0,19,64.02222222222223,True
691,3,439,626,182.0,21,101.21153846153847,True
691,0,210,629,253.0,27,146.65263157894736,True
691,19,1657,676,78.0,17,55.54545454545455,True
692,15,1340,1016,328.5,30,151.86263736263737,True
692,14,1275,635,124.5,20,73.50335570469798,True
692,3,439,627,197.5,23,116.06666666666666,True
692,0,209,630,259.0,27,145.1168384879725,True
692,19,1658,674,62.0,15,60.33333333333333,True
692,13,1204,629,53.0,13,61.05714285714286,True
693,15,1339,1016,336.5,31,140.81451612903226,True
693,3,439,627,200.5,23,100.48034934497817,True
693,0,209,631,258.5,27,139.58965517241379,True
693,16,1429,643,76.0,18,53.66326530612245,True
693,19,1659,631,54.0,13,54.66197183098592,True
694,10,974,675,161.0,25,72.02105263157894,True
694,3,438,627,209.5,24,93.24267782426777,True
694,0,209,631,264.0,28,146.2020202020202,True
694,19,1656,675,96.0,21,56.96694214876033,True
694,2,363,626,402.5,46,112.79735682819384,True
695,10,974,678,163.5,24,76.890625,True
695,5,591,649,174.5,31,64.75714285714287,True
695,16,1429,642,88.0,21,56.72566371681416,True
696,15,1339,1018,333.5,30,150.44173441734418,True
696,14,1275,636,127.5,20,76.08552631578947,True
696,0,209,632,274.5,29,150.2857142857143,True
696,16,1428,643,95.0,22,57.29752066115702,True
697,9,848,1027,974.5,99,115.32931354359926,True
697,15,1339,1019,327.0,30,134.3305785123967,True
697,14,1274,637,142.0,20,73.04191616766468,True
697,0,209,634,263.5,27,143.10135135135135,True
697,16,1429,646,82.0,17,54.262135922330096,True
697,2,363,628,415.5,47,118.74518201284798,True
698,9,848,1027,966.0,98,122.90280373831776,True
698,15,1339,1020,318.5,30,135.37677053824362,True
698,3,438,631,212.0,24,106.9253112033195,True
698,16,1428,635,139.0,30,58.971098265895954,True
698,2,362,629,407.0,47,117.79912663755458,True
699,9,848,1027,977.0,98,117.29351851851852,True
699,15,1339,1020,332.0,30,143.07336956521738,True
699,3,438,631,218.0,25,105.79838709677419,True
699,16,1429,641,105.0,22,55.19847328244275,True
699,19,1659,634,56.0,15,54.440000000000005,True
700,9,848,1027,974.5,97,112.96382189239333,True
700,15,1338,1019,337.5,31,135.01876675603216,True
700,5,590,641,207.5,33,66.59183673469389,True
700,16,1428,640,123.0,27,53.50649350649351,True
701,15,1338,1020,331.0,30,136.39344262295083,True
701,3,438,632,199.5,24,96.34497816593885,True
701,14,1275,635,133.5,22,70.66250000000001,True
701,16,1429,639,80.0,19,51.5631067961165,True
701,19,1658,633,51.0,12,52.492537313432834,True
702,15,1339,1020,320.0,30,116.45762711864407,True
702,3,439,632,213.0,25,91.98353909465021,True
702,14,1274,640,151.5,26,57.96153846153847,True
702,16,1429,639,90.0,23,47.623931623931625,True
702,19,1658,634,68.5,15,48.29545454545455,True
703,15,1339,1020,311.0,29,133.1849710982659,True
703,3,438,631,222.5,26,104.53359683794466,True
703,5,591,636,247.0,42,74.07482993197279,True
703,14,1274,641,161.0,26,65.96858638743456,True
703,16,1429,635,122.0,28,57.16233766233766,True
703,19,1658,634,57.0,14,51.96,True
704,15,1338,1019,339.0,31,144.944,True
704,22,1880,666,703.0,71,139.60154241645245,True
704,5,590,634,245.0,39,71.69791666666666,True
704,14,1274,639,83.0,15,64.84313725490196,True
704,0,208,634,252.0,28,123.11929824561403,True
704,16,1429,634,72.0,19,52.89473684210526,True
705,15,1338,1018,335.5,30,138.6199460916442,True
705,5,590,633,250.0,37,68.90378006872852,True
705,14,1274,636,93.5,16,66.85964912280701,True
705,16,1428,641,74.0,17,51.27368421052631,True
706,15,1337,1018,347.5,32,136.7734375,True
706,3,438,631,201.0,26,81.07758620689656,True
706,5,589,632,230.5,35,65.86296296296297,True
706,0,208,632,270.0,29,122.50491803278689,True
706,19,1657,633,66.0,13,53.90361445783133,True
707,15,1338,1020,323.5,30,137.49720670391062,True
707,3,437,631,225.0,27,96.2023346303502,True
707,14,1276,632,199.0,39,63.917355371900825,True
707,16,1428,641,56.0,15,52.24,True
708,15,1338,1019,340.0,30,126.05851063829788,True
708,3,438,631,196.5,26,80.92070484581498,True
708,14,1275,633,193.5,34,56.547413793103445,True
708,16,1428,640,74.0,18,47.96875,True
708,13,1198,653,68.0,16,52.73863636363637,True
709,15,1338,1017,339.5,31,141.06666666666666,True
709,3,438,629,227.0,27,91.45559845559846,True
709,14,1275,629,480.0,88,61.319371727748695,True
709,0,208,632,266.5,29,141.06,True
709,19,1656,678,54.0,12,55.285714285714285,True
710,15,1338,1015,350.0,31,140.91968911917098,True
710,3,438,627,225.0,27,95.33984375,True
710,14,1275,629,268.5,49,61.94720496894409,True
710,0,208,631,257.0,28,128.61379310344827,True
710,19,1656,672,85.0,20,56.825688073394495,True
710,13,1197,651,208.0,42,60.4251968503937,True
711,3,438,629,197.0,26,84.24561403508771,True
711,14,1275,629,298.0,49,67.76704545454545,True
711,0,208,632,256.0,28,133.53979238754326,True
711,21,1804,631,724.0,86,103.2638036809816,True
711,16,1428,642,104.0,24,52.78030303030303,True
711,19,1658,631,116.0,28,53.54054054054054,True
712,15,1338,1018,330.5,30,128.86338797814207,True
712,0,209,633,246.0,27,125.3225806451613,True
712,21,1804,632,713.0,85,94.83167082294264,True
712,19,1658,635,82.5,20,48.00934579439252,True
713,3,438,631,214.0,27,98.94693877551022,True
713,15,1338,1020,326.0,31,139.45429362880887,True
713,10,971,678,145.5,20,82.24117647058823,True
713,21,1805,632,703.5,86,106.62972292191435,True
713,16,1428,678,71.0,16,58.219780219780226,True
713,19,1658,634,54.0,13,53.11267605633803,True
714,15,1339,1020,324.0,30,138.29805013927577,True
714,10,971,678,154.5,23,75.66483516483517,True
714,0,209,635,262.5,28,140.2271186440678,True
714,16,1428,677,113.0,25,59.04225352112676,True
714,13,1198,668,177.5,37,59.954337899543376,True
715,15,1339,1021,320.5,30,128.55898876404493,True
715,0,209,636,245.0,28,122.06115107913669,True
715,7,742,638,706.0,96,75.12391573729863,True
715,16,1428,679,61.0,15,54.837500000000006,True
715,19,1656,669,144.0,33,51.90055248618784,True
716,7,743,637,197.5,30,73.39224137931035,True
716,15,1339,1020,331.5,30,128.56948228882834,True
716,0,208,634,250.0,28,119.77031802120142,True
716,19,1656,669,138.0,32,52.39080459770115,True
717,15,1339,1019,335.0,30,142.55945945945948,True
717,5,591,631,264.0,39,73.9055374592834,True
717,0,208,634,247.0,27,129.45714285714286,True
717,2,362,630,381.5,44,114.97441860465116,True
718,15,1339,1018,313.5,29,137.01724137931035,True
718,14,1276,630,108.0,18,76.92307692307693,True
718,19,1656,676,59.0,14,55.46753246753247,True
718,13,1197,651,184.0,41,60.65938864628821,True
719,15,1339,1015,314.0,30,117.62750716332378,True
719,14,1276,628,167.0,32,60.399014778325125,True
719,7,742,632,199.0,34,66.60337552742615,True
719,13,1198,655,148.0,36,54.28191489361702,True
720,15,1339,1014,311.5,30,126.48843930635837,True
720,14,1276,627,95.0,16,66.97413793103448,True
720,7,742,629,195.0,34,69.36909871244634,True
720,16,1428,675,56.0,13,54.02739726027397,True
720,22,1880,665,696.0,67,161.44791666666666,True
720,13,1198,647,187.0,39,61.08695652173913,True
721,15,1339,1013,302.0,29,116.84272997032642,True
721,0,209,627,235.5,27,115.7940074906367,True
721,22,1880,665,664.5,66,156.56385869565216,True
721,13,1199,650,219.5,46,58.988888888888894,True
722,15,1339,1014,312.0,30,120.91354466858789,True
722,14,1275,629,109.0,17,75.89312977099236,True
722,3,439,625,221.5,28,89.60629921259843,True
722,22,1880,665,686.0,67,160.42800528401585,True
723,15,1339,1015,316.5,30,118.98295454545455,True
723,14,1274,629,99.0,17,65.60833333333333,True
723,0,209,628,225.5,27,108.91050583657588,True
723,19,1657,670,68.0,18,49.01111111111111,True
724,15,1339,1015,323.5,30,120.80779944289694,True
724,0,209,630,229.0,26,114.38076923076923,True
724,3,438,628,227.0,28,88.61776061776062,True
725,15,1339,1016,312.5,30,126.3400576368876,True
725,0,209,630,234.0,27,117.34210526315789,True
725,14,1273,630,124.0,19,75.82993197278911,True
726,15,1339,1016,305.0,30,112.55,True
726,14,1273,633,102.5,16,66.62601626016261,True
726,2,362,625,390.0,45,108.56590909090909,True
